STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/4/2016,63,54,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/5/2016,68,53,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/6/2016,78,52,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/7/2016,70,53,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/8/2016,73,46,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/9/2016,49,42,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/10/2016,52,37,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/11/2016,64,37,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/12/2016,69,53,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/13/2016,69,40,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/14/2016,51,36,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/15/2016,60,36,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/16/2016,64,53,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/17/2016,65,51,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/18/2016,75,64,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/19/2016,71,50,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/20/2016,66,51,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/21/2016,54,42,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/22/2016,49,41,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/23/2016,52,41,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/24/2016,57,41,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/25/2016,49,39,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/26/2016,48,32,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/27/2016,41,34,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/28/2016,46,33,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/29/2016,64,42,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/30/2016,61,44,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/31/2016,49,34,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/1/2016,58,34,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/2/2016,69,47,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/3/2016,54,41,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/4/2016,56,35,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/5/2016,56,36,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/6/2016,66,36,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/7/2016,68,36,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/8/2016,67,42,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/9/2016,53,35,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/10/2016,55,36,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/11/2016,63,42,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/12/2016,44,29,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/13/2016,50,33,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/14/2016,59,43,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/15/2016,60,35,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/16/2016,52,38,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/17/2016,52,35,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/18/2016,67,37,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/19/2016,71,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/20/2016,35,28,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/21/2016,31,28,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/22/2016,33,25,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/23/2016,36,26,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/24/2016,35,32,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/25/2016,41,33,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/26/2016,42,35,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/27/2016,40,32,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/28/2016,46,35,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/29/2016,49,37,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/30/2016,54,37,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/1/2016,50,36,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/2/2016,41,32,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/3/2016,37,33,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/4/2016,39,32,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/5/2016,36,31,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/6/2016,41,30,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/7/2016,42,29,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/8/2016,30,24,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/9/2016,32,24,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/10/2016,29,19,19
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/11/2016,20,18,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/12/2016,28,20,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/13/2016,32,23,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/14/2016,23,14,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/15/2016,16,7,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/16/2016,16,8,11
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/17/2016,22,10,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/18/2016,23,10,14
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/19/2016,14,7,7
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/20/2016,25,6,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/21/2016,34,22,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/22/2016,35,25,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/23/2016,38,31,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/24/2016,39,32,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/25/2016,37,31,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/26/2016,37,31,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/27/2016,51,25,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/28/2016,25,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/29/2016,37,22,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/30/2016,34,25,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/31/2016,27,23,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/1/2017,32,23,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/2/2017,37,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/3/2017,42,22,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/4/2017,36,16,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/5/2017,16,8,8
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/6/2017,9,6,6
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/7/2017,16,6,9
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/8/2017,13,9,13
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/9/2017,19,13,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/10/2017,28,16,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/11/2017,40,21,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/12/2017,33,20,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/13/2017,26,13,14
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/14/2017,18,7,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/15/2017,30,7,7
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/16/2017,31,6,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/17/2017,36,25,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/18/2017,37,33,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/19/2017,38,33,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/20/2017,36,31,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/21/2017,37,32,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/22/2017,46,33,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/23/2017,43,35,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/24/2017,40,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/25/2017,37,34,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/26/2017,35,32,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/27/2017,34,30,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/28/2017,30,28,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/29/2017,30,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/30/2017,24,16,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/31/2017,24,16,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/1/2017,29,22,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/2/2017,29,14,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/3/2017,17,13,14
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/4/2017,19,6,6
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/5/2017,32,6,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/6/2017,29,16,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/7/2017,34,21,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/8/2017,35,21,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/9/2017,21,13,13
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/10/2017,16,6,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/11/2017,34,16,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/12/2017,34,30,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/13/2017,35,19,19
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/14/2017,42,19,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/15/2017,40,25,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/16/2017,25,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/17/2017,30,20,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/18/2017,47,25,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/19/2017,55,34,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/20/2017,47,29,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/21/2017,52,29,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/22/2017,59,42,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/23/2017,65,37,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/24/2017,39,28,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/25/2017,35,26,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/26/2017,26,15,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/27/2017,36,20,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/28/2017,45,19,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/1/2017,43,34,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/2/2017,35,18,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/3/2017,25,9,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/4/2017,22,4,4
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/5/2017,32,4,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/6/2017,43,23,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/7/2017,58,40,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/8/2017,55,36,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/9/2017,38,22,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/10/2017,32,16,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/11/2017,17,13,14
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/12/2017,19,14,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/13/2017,23,15,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/14/2017,22,16,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/15/2017,23,11,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/16/2017,30,15,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/17/2017,39,17,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/18/2017,41,23,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/19/2017,35,32,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/20/2017,49,32,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/21/2017,52,26,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/22/2017,39,21,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/23/2017,29,18,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/24/2017,42,20,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/25/2017,42,34,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/26/2017,40,35,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/27/2017,47,37,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/28/2017,40,34,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/29/2017,44,27,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/30/2017,42,27,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/31/2017,44,33,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/1/2017,42,26,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/2/2017,59,26,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/3/2017,65,38,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/4/2017,52,39,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/5/2017,49,30,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/6/2017,44,35,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/7/2017,43,33,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/8/2017,49,28,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/9/2017,66,32,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/10/2017,76,56,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/11/2017,60,37,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/12/2017,42,36,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/13/2017,48,33,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/14/2017,54,31,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/15/2017,68,32,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/16/2017,77,48,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/17/2017,67,34,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/18/2017,39,31,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/19/2017,68,36,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/20/2017,54,40,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/21/2017,47,37,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/22/2017,49,29,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/23/2017,57,29,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/24/2017,51,31,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/25/2017,62,31,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/26/2017,76,50,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/27/2017,78,51,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/28/2017,69,37,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/29/2017,50,35,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/30/2017,46,36,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/1/2017,41,37,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/2/2017,61,40,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/3/2017,41,33,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/4/2017,58,35,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/5/2017,63,35,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/6/2017,54,37,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/7/2017,54,37,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/8/2017,45,30,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/9/2017,51,27,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/10/2017,54,33,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/11/2017,68,45,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/12/2017,66,45,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/13/2017,64,40,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/14/2017,63,45,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/15/2017,56,36,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/16/2017,68,40,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/17/2017,84,54,71
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/18/2017,85,57,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/19/2017,74,39,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/20/2017,52,36,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/21/2017,66,43,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/22/2017,71,47,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/23/2017,65,43,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/24/2017,60,47,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/25/2017,62,48,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/26/2017,60,48,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/27/2017,68,50,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/28/2017,78,54,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/29/2017,68,51,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/30/2017,70,40,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/31/2017,66,52,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/1/2017,66,41,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/2/2017,71,49,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/3/2017,73,49,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/4/2017,80,50,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/5/2017,78,55,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/6/2017,70,49,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/7/2017,72,49,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/8/2017,73,48,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/9/2017,81,60,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/10/2017,75,53,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/11/2017,88,60,76
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/12/2017,86,63,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/13/2017,82,61,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/14/2017,78,62,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/15/2017,83,61,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/16/2017,81,61,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/17/2017,84,64,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/18/2017,82,64,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/19/2017,73,58,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/20/2017,73,57,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/21/2017,68,53,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/22/2017,74,54,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/23/2017,79,61,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/24/2017,78,54,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/25/2017,72,52,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/26/2017,65,54,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/27/2017,61,48,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/28/2017,70,53,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/29/2017,76,62,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/30/2017,79,60,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/1/2017,79,61,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/2/2017,72,59,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/3/2017,74,52,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/4/2017,73,52,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/5/2017,78,55,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/6/2017,85,63,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/7/2017,85,53,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/8/2017,79,53,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/9/2017,84,52,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/10/2017,81,59,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/11/2017,79,60,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/12/2017,85,63,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/13/2017,82,65,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/14/2017,82,61,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/15/2017,68,59,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/16/2017,80,61,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/17/2017,68,51,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/18/2017,77,54,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/19/2017,86,58,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/20/2017,86,58,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/21/2017,83,61,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/22/2017,87,64,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/23/2017,77,66,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/25/2017,73,51,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/26/2017,81,55,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/27/2017,73,63,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/28/2017,76,58,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/29/2017,77,54,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/30/2017,77,55,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/31/2017,83,62,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/1/2017,84,64,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/2/2017,84,64,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/3/2017,75,64,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/4/2017,76,62,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/5/2017,69,55,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/6/2017,72,56,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/7/2017,76,56,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/8/2017,72,58,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/9/2017,80,60,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/10/2017,82,60,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/11/2017,78,58,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/12/2017,72,62,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/13/2017,72,53,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/14/2017,79,54,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/15/2017,78,59,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/16/2017,74,58,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/17/2017,83,59,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/18/2017,78,64,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/19/2017,66,58,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/20/2017,78,58,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/21/2017,82,58,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/22/2017,84,58,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/23/2017,71,56,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/24/2017,67,49,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/25/2017,65,44,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/26/2017,67,44,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/27/2017,73,46,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/28/2017,69,55,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/29/2017,68,55,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/30/2017,71,56,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/31/2017,78,56,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/1/2017,64,42,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/2/2017,65,42,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/3/2017,66,42,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/4/2017,76,56,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/5/2017,71,52,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/6/2017,63,48,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/7/2017,61,49,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/8/2017,61,44,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/9/2017,61,40,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/10/2017,63,40,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/11/2017,68,43,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/12/2017,73,44,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/13/2017,75,54,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/14/2017,77,54,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/15/2017,77,56,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/16/2017,82,58,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/17/2017,85,58,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/18/2017,81,52,52
